eph_aglome,RADIO,PERSONAS,decil_NSE
Gran Paraná,300841201,283,8
Gran Paraná,300841202,601,10
Gran Paraná,300841203,171,7
Gran Paraná,300841204,160,9
Gran Paraná,300841205,867,6
Gran Paraná,300841206,230,8
Gran Paraná,300841207,770,8
Gran Paraná,300841210,536,3
Gran Paraná,300841211,632,3
Gran Paraná,300841212,34,1
Gran Paraná,300841301,1227,1
Gran Paraná,300841302,671,1
Gran Paraná,300841303,164,1
Gran Paraná,300841304,661,3
Gran Paraná,300841305,198,8
Gran Paraná,300841306,656,3
Gran Paraná,300841307,635,1
Gran Paraná,300841401,1005,6
Gran Paraná,300841402,1215,6
Gran Paraná,300841403,1023,5
Gran Paraná,300841404,1183,3
Gran Paraná,300841405,1251,2
Gran Paraná,300841406,1425,5
Gran Paraná,300841407,1227,5
Gran Paraná,300841408,715,6
Gran Paraná,300841409,1019,3
Gran Paraná,300841410,1054,5
Gran Paraná,300841411,1054,6
Gran Paraná,300841412,1275,4
Gran Paraná,300841413,573,4
Gran Paraná,300841414,1189,5
Gran Paraná,300841415,414,6
Gran Paraná,300841416,1022,4
Gran Paraná,300841417,1263,3
Gran Paraná,300841501,938,8
Gran Paraná,300841502,515,7
Gran Paraná,300841503,1364,5
Gran Paraná,300841504,983,7
Gran Paraná,300841505,515,5
Gran Paraná,300841506,1255,7
Gran Paraná,300841507,1344,4
Gran Paraná,300841508,1210,7
Gran Paraná,300841509,691,4
Gran Paraná,300841510,955,6
Gran Paraná,300841511,532,7
Gran Paraná,300841512,1247,6
Gran Paraná,300841601,1245,3
Gran Paraná,300841602,753,9
Gran Paraná,300841603,944,7
Gran Paraná,300841604,780,8
Gran Paraná,300841605,617,8
Gran Paraná,300841606,976,7
Gran Paraná,300841607,1010,6
Gran Paraná,300841608,1130,7
Gran Paraná,300841609,888,8
Gran Paraná,300841610,955,8
Gran Paraná,300841611,1126,7
Gran Paraná,300841701,467,1
Gran Paraná,300841702,1151,2
Gran Paraná,300841703,970,2
Gran Paraná,300841704,928,3
Gran Paraná,300841705,817,3
Gran Paraná,300841706,561,3
Gran Paraná,300841707,1317,3
Gran Paraná,300841708,1123,3
Gran Paraná,300841709,1118,2
Gran Paraná,300841710,1317,3
Gran Paraná,300841711,910,3
Gran Paraná,300841712,815,4
Gran Paraná,300841713,1039,4
Gran Paraná,300841714,1548,1
Gran Paraná,300841715,1083,1
Gran Paraná,300841716,861,1
Gran Paraná,300841717,828,1
Gran Paraná,300841718,813,1
Gran Paraná,300841719,1580,1
Gran Paraná,300841802,1069,1
Gran Paraná,300841903,11,4
Gran Paraná,300841904,17,1
Gran Paraná,300841905,595,3
Gran Paraná,300841906,504,2
Gran Paraná,300841907,299,2
Gran Paraná,300841908,72,5
Gran Paraná,300841909,374,2
Gran Paraná,300841910,529,3
Gran Paraná,300841911,430,4
Gran Paraná,300841912,139,9
Gran Paraná,300842001,33,1
Gran Paraná,300842002,229,4
Gran Paraná,300842003,179,3
Gran Paraná,300842004,115,1
Gran Paraná,300842005,73,2
Gran Paraná,300842006,56,2
Gran Paraná,300842007,61,4
Gran Paraná,300842101,1196,2
Gran Paraná,300842102,395,4
Gran Paraná,300842103,609,3
Gran Paraná,300842104,582,2
Gran Paraná,300842105,420,2
Gran Paraná,300842106,1700,1
Gran Paraná,300842107,810,5
Gran Paraná,300842108,868,4
Gran Paraná,300842201,535,2
Gran Paraná,300842202,406,2
Gran Paraná,300842203,195,3
Gran Paraná,300842204,333,2
Gran Paraná,300842205,280,3
Gran Paraná,300842206,776,4
Gran Paraná,300842302,227,3
Gran Paraná,300842305,658,7
Gran Paraná,300842306,637,7
Gran Paraná,300842307,446,8
Gran Paraná,300842308,684,10
Gran Paraná,300842309,716,9
Gran Paraná,300842310,589,8
Gran Paraná,300842311,159,7
Gran San Juan,700840102,247,9
Gran San Juan,700840201,1363,1
Gran San Juan,700840202,916,3
Gran San Juan,700840203,1067,4
Gran San Juan,700840204,1572,8
Gran San Juan,700840205,1080,5
Gran San Juan,700840206,817,10
Gran San Juan,700840207,872,8
Gran San Juan,700840208,1145,10
Gran San Juan,700840209,883,9
Gran San Juan,700840210,1210,10
Gran San Juan,700840211,1255,9
Gran San Juan,700840212,1306,8
Gran San Juan,700840213,825,7
Gran San Juan,700840214,746,5
Gran San Juan,700840215,1175,7
Gran San Juan,700840216,1142,7
Gran San Juan,700840217,795,9
Gran San Juan,700840301,1490,5
Gran San Juan,700840302,1173,9
Gran San Juan,700840303,1158,6
Gran San Juan,700840304,1275,3
Gran San Juan,700840305,1679,9
Gran San Juan,700840306,1259,7
Gran San Juan,700840307,1437,7
Gran San Juan,700840308,1303,6
Gran San Juan,700840309,1288,6
Gran San Juan,700840310,1377,6
Gran San Juan,700840311,1308,6
Gran San Juan,700840312,1284,7
Gran San Juan,700840313,941,7
Gran San Juan,700840314,1062,5
Gran San Juan,700840315,1179,7
Gran San Juan,700840316,1062,5
Gran San Juan,700840317,988,6
Gran San Juan,700840318,813,4
Gran San Juan,700840319,958,6
Gran San Juan,700840320,873,9
Gran San Juan,700840401,1723,8
Gran San Juan,700840402,772,9
Gran San Juan,700840403,992,8
Gran San Juan,700840404,729,10
Gran San Juan,700840405,1436,7
Gran San Juan,700840406,731,1
Gran San Juan,700840407,936,2
Gran San Juan,700840408,938,7
Gran San Juan,700840409,1286,4
Gran San Juan,700840410,879,8
Gran San Juan,700840411,672,8
Gran San Juan,700840412,1413,6
Gran San Juan,700840413,709,8
Gran San Juan,700840414,828,4
Gran San Juan,700840415,886,4
Gran San Juan,700840416,793,9
Gran San Juan,700840417,790,9
Gran San Juan,700840501,1286,4
Gran San Juan,700840502,851,8
Gran San Juan,700840503,2046,1
Gran San Juan,700840504,2073,7
Gran San Juan,700840505,1135,1
Gran San Juan,700840506,1005,1
Gran San Juan,700840601,1259,3
Gran San Juan,700840602,1705,3
Gran San Juan,700840603,859,9
Gran San Juan,700840604,1247,8
Gran San Juan,700840605,856,9
Gran San Juan,700840606,991,10
Gran San Juan,700840607,923,10
Gran San Juan,700840608,1028,10
Gran San Juan,700840609,1116,9
Gran San Juan,700840610,2008,2
Gran San Juan,700840611,1362,3
Gran San Juan,700840612,1277,3
Gran San Juan,700840613,719,3
Gran Rosario,820840202,1233,1
Gran Rosario,820840203,1275,3
Gran Rosario,820840204,1524,3
Gran Rosario,820840205,887,5
Gran Rosario,820840206,2268,2
Gran Rosario,820840207,805,7
Gran Rosario,820840208,1492,6
Gran Rosario,820840209,1515,6
Gran Rosario,820840210,1813,5
Gran Rosario,820840211,1163,1
Gran Rosario,820840212,1207,1
Gran Rosario,820840214,1480,2
Gran Rosario,820840301,484,2
Gran Rosario,820840302,1541,1
Gran Rosario,820840303,1138,2
Gran Rosario,820840304,1225,1
Gran Rosario,820840305,1492,3
Gran Rosario,820840306,1630,4
Gran Rosario,820840307,2294,10
Gran Rosario,820840308,1662,1
Gran Rosario,820840309,1093,4
Gran Rosario,820840310,1010,4
Gran Rosario,820840311,1830,1
Gran Rosario,820840401,534,6
Gran Rosario,820840402,740,5
Gran Rosario,820840403,995,7
Gran Rosario,820840404,1094,6
Gran Rosario,820840405,1103,8
Gran Rosario,820840406,969,7
Gran Rosario,820840407,625,6
Gran Rosario,820840408,834,5
Gran Rosario,820840409,1155,8
Gran Rosario,820840410,691,7
Gran Rosario,820840411,853,5
Gran Rosario,820840412,999,5
Gran Rosario,820840413,1218,1
Gran Rosario,820840414,754,6
Gran Rosario,820840415,655,5
Gran Rosario,820840416,320,7
Gran Rosario,820840417,269,7
Gran Rosario,820840418,417,7
Gran Rosario,820840419,194,7
Gran Rosario,820840420,1175,5
Gran Rosario,820840421,1800,5
Gran Rosario,820840422,759,3
Gran Rosario,820840501,1204,4
Gran Rosario,820840502,2514,7
Gran Rosario,820840503,1098,8
Gran Rosario,820840504,397,8
Gran Rosario,820840505,1781,5
Gran Rosario,820840506,967,7
Gran Rosario,820840507,932,8
Gran Rosario,820840508,864,6
Gran Rosario,820840509,906,7
Gran Rosario,820840510,743,9
Gran Rosario,820840511,904,9
Gran Rosario,820840512,513,8
Gran Rosario,820840513,640,6
Gran Rosario,820840514,987,7
Gran Rosario,820840515,627,9
Gran Rosario,820840516,912,10
Gran Rosario,820840517,974,7
Gran Rosario,820840518,1165,7
Gran Rosario,820840519,1044,9
Gran Rosario,820840601,670,4
Gran Rosario,820840602,905,5
Gran Rosario,820840603,755,5
Gran Rosario,820840604,1706,1
Gran Rosario,820840605,1891,1
Gran Rosario,820840606,1278,4
Gran Rosario,820840607,723,5
Gran Rosario,820840608,773,5
Gran Rosario,820840609,746,3
Gran Rosario,820840610,1108,8
Gran Rosario,820840611,1054,7
Gran Rosario,820840612,1046,4
Gran Rosario,820840613,1177,6
Gran Rosario,820840614,1520,5
Gran Rosario,820840615,940,3
Gran Rosario,820840616,2209,2
Gran Rosario,820840617,978,3
Gran Rosario,820840618,863,5
Gran Rosario,820840619,769,4
Gran Rosario,820840620,918,4
Gran Rosario,820840621,903,5
Gran Rosario,820840622,1095,3
Gran Rosario,820840623,1260,1
Gran Rosario,820840624,485,2
Gran Rosario,820840701,908,1
Gran Rosario,820840702,1143,3
Gran Rosario,820840703,1548,4
Gran Rosario,820840704,1524,2
Gran Rosario,820840705,1912,4
Gran Rosario,820840706,2461,1
Gran Rosario,820840707,1147,2
Gran Rosario,820840708,867,3
Gran Rosario,820840709,1607,4
Gran Rosario,820840710,614,7
Gran Rosario,820840711,707,8
Gran Rosario,820840712,732,7
Gran Rosario,820840713,605,9
Gran Rosario,820840714,778,7
Gran Rosario,820840715,812,5
Gran Rosario,820840716,636,5
Gran Rosario,820840717,1116,3
Gran Rosario,820840718,1198,4
Gran Rosario,820840719,703,6
Gran Rosario,820840720,907,7
Gran Rosario,820840721,1829,1
Gran Rosario,820840722,678,3
Gran Rosario,820840723,944,4
Gran Rosario,820840724,963,4
Gran Rosario,820840801,690,8
Gran Rosario,820840802,827,7
Gran Rosario,820840803,923,7
Gran Rosario,820840804,794,7
Gran Rosario,820840805,884,6
Gran Rosario,820840806,908,6
Gran Rosario,820840807,1048,5
Gran Rosario,820840808,916,7
Gran Rosario,820840809,809,7
Gran Rosario,820840810,788,6
Gran Rosario,820840811,1843,1
Gran Rosario,820840901,773,7
Gran Rosario,820840902,923,8
Gran Rosario,820840903,610,7
Gran Rosario,820840904,717,7
Gran Rosario,820840905,852,7
Gran Rosario,820840906,787,7
Gran Rosario,820840907,2287,3
Gran Rosario,820840908,914,5
Gran Rosario,820840909,538,6
Gran Rosario,820840910,525,7
Gran Rosario,820840911,542,7
Gran Rosario,820841001,1566,1
Gran Rosario,820841002,1774,1
Gran Rosario,820841003,768,4
Gran Rosario,820841004,1848,1
Gran Rosario,820841005,1248,1
Gran Rosario,820841006,1795,2
Gran Rosario,820841007,2582,2
Gran Rosario,820841008,1514,3
Gran Rosario,820841009,1671,3
Gran Rosario,820841010,1719,2
Gran Rosario,820841011,2069,2
Gran Rosario,820841012,1827,3
Gran Rosario,820841013,1146,2
Gran Rosario,820841014,1322,3
Gran Rosario,820841015,773,2
Gran Rosario,820841016,464,3
Gran Rosario,820841017,1327,3
Gran Rosario,820841018,1863,3
Gran Rosario,820841019,4663,2
Gran Rosario,820841020,1151,1
Gran Rosario,820841101,786,10
Gran Rosario,820841102,587,10
Gran Rosario,820841103,931,9
Gran Rosario,820841104,653,8
Gran Rosario,820841105,1045,5
Gran Rosario,820841106,1084,3
Gran Rosario,820841107,1629,4
Gran Rosario,820841108,831,10
Gran Rosario,820841109,57,9
Gran Rosario,820841110,1694,7
Gran Rosario,820841111,1156,9
Gran Rosario,820841112,912,9
Gran Rosario,820841113,637,4
Gran Rosario,820841114,1153,2
Gran Rosario,820841115,661,3
Gran Rosario,820841116,834,6
Gran Rosario,820841117,992,7
Gran Rosario,820841118,939,8
Gran Rosario,820841119,925,7
Gran Rosario,820841201,1410,2
Gran Rosario,820841202,1178,2
Gran Rosario,820841203,1073,3
Gran Rosario,820841204,1485,2
Gran Rosario,820841205,1019,2
Gran Rosario,820841206,1643,2
Gran Rosario,820841207,760,2
Gran Rosario,820841208,734,4
Gran Rosario,820841209,1287,1
Gran Rosario,820841210,943,4
Gran Rosario,820841211,1401,1
Gran Rosario,820841212,887,4
Gran Rosario,820841213,1018,3
Gran Rosario,820841214,967,4
Gran Rosario,820841215,949,6
Gran Rosario,820841216,744,4
Gran Rosario,820841217,867,4
Gran Rosario,820841218,1375,2
Gran Rosario,820841219,1018,1
Gran Rosario,820841220,998,1
Gran Rosario,820841221,1245,3
Gran Rosario,820841301,927,5
Gran Rosario,820841302,1915,2
Gran Rosario,820841303,1525,3
Gran Rosario,820841304,1989,1
Gran Rosario,820841305,779,5
Gran Rosario,820841306,1080,4
Gran Rosario,820841307,694,4
Gran Rosario,820841308,945,4
Gran Rosario,820841309,615,6
Gran Rosario,820841310,974,7
Gran Rosario,820841311,830,7
Gran Rosario,820841312,642,7
Gran Rosario,820841313,1421,4
Gran Rosario,820841314,948,4
Gran Rosario,820841401,834,6
Gran Rosario,820841402,529,7
Gran Rosario,820841403,751,7
Gran Rosario,820841404,936,6
Gran Rosario,820841405,769,7
Gran Rosario,820841406,959,5
Gran Rosario,820841407,812,6
Gran Rosario,820841408,889,6
Gran Rosario,820841409,643,5
Gran Rosario,820841410,1043,5
Gran Rosario,820841411,494,5
Gran Rosario,820841501,725,6
Gran Rosario,820841502,813,7
Gran Rosario,820841503,699,7
Gran Rosario,820841504,786,6
Gran Rosario,820841505,699,7
Gran Rosario,820841506,740,7
Gran Rosario,820841507,544,5
Gran Rosario,820841508,737,5
Gran Rosario,820841509,813,5
Gran Rosario,820841601,761,8
Gran Rosario,820841602,897,8
Gran Rosario,820841603,912,8
Gran Rosario,820841604,786,8
Gran Rosario,820841605,900,7
Gran Rosario,820841606,729,8
Gran Rosario,820841607,867,8
Gran Rosario,820841608,471,8
Gran Rosario,820841609,878,7
Gran Rosario,820841610,566,8
Gran Rosario,820841611,514,7
Gran Rosario,820841612,516,8
Gran Rosario,820841701,436,6
Gran Rosario,820841702,566,8
Gran Rosario,820841703,561,8
Gran Rosario,820841704,645,7
Gran Rosario,820841705,602,9
Gran Rosario,820841706,756,9
Gran Rosario,820841707,592,9
Gran Rosario,820841708,346,9
Gran Rosario,820841709,723,9
Gran Rosario,820841710,631,9
Gran Rosario,820841711,798,8
Gran Rosario,820841712,640,9
Gran Rosario,820841713,666,9
Gran Rosario,820841714,698,8
Gran Rosario,820841715,775,9
Gran Rosario,820841716,409,10
Gran Rosario,820841717,476,10
Gran Rosario,820841718,534,10
Gran Rosario,820841719,578,9
Gran Rosario,820841801,1012,9
Gran Rosario,820841802,345,9
Gran Rosario,820841803,311,10
Gran Rosario,820841804,1027,10
Gran Rosario,820841805,576,9
Gran Rosario,820841806,528,9
Gran Rosario,820841807,899,10
Gran Rosario,820841808,525,9
Gran Rosario,820841809,571,9
Gran Rosario,820841810,588,10
Gran Rosario,820841811,821,10
Gran Rosario,820841812,475,10
Gran Rosario,820841813,766,10
Gran Rosario,820841814,467,9
Gran Rosario,820841815,497,10
Gran Rosario,820841816,335,10
Gran Rosario,820841817,386,10
Gran Rosario,820841818,795,9
Gran Rosario,820841901,620,10
Gran Rosario,820841902,551,10
Gran Rosario,820841903,735,10
Gran Rosario,820841904,427,9
Gran Rosario,820841905,455,10
Gran Rosario,820841906,447,10
Gran Rosario,820841907,428,10
Gran Rosario,820841908,615,10
Gran Rosario,820841909,848,10
Gran Rosario,820841910,769,10
Gran Rosario,820841911,538,9
Gran Rosario,820841912,580,10
Gran Rosario,820841913,320,10
Gran Rosario,820841914,362,9
Gran Rosario,820841915,489,8
Gran Rosario,820841916,457,10
Gran Rosario,820841917,722,9
Gran Rosario,820841918,698,10
Gran Rosario,820841919,332,10
Gran Rosario,820841920,374,9
Gran Rosario,820841921,313,10
Gran Rosario,820841922,207,10
Gran Rosario,820841923,316,8
Gran Rosario,820841924,593,10
Gran Rosario,820842001,530,10
Gran Rosario,820842002,546,10
Gran Rosario,820842003,756,9
Gran Rosario,820842004,411,9
Gran Rosario,820842005,374,10
Gran Rosario,820842006,430,10
Gran Rosario,820842007,571,10
Gran Rosario,820842008,384,9
Gran Rosario,820842009,621,10
Gran Rosario,820842010,349,10
Gran Rosario,820842011,488,10
Gran Rosario,820842012,572,10
Gran Rosario,820842013,635,10
Gran Rosario,820842014,528,8
Gran Rosario,820842015,286,10
Gran Rosario,820842016,390,8
Gran Rosario,820842017,266,8
Gran Rosario,820842101,642,10
Gran Rosario,820842102,783,10
Gran Rosario,820842103,596,9
Gran Rosario,820842104,814,10
Gran Rosario,820842105,353,10
Gran Rosario,820842106,91,10
Gran Rosario,820842107,588,9
Gran Rosario,820842108,539,10
Gran Rosario,820842109,482,10
Gran Rosario,820842110,524,9
Gran Rosario,820842111,554,10
Gran Rosario,820842112,293,10
Gran Rosario,820842113,136,10
Gran Rosario,820842114,727,10
Gran Rosario,820842115,395,10
Gran Rosario,820842116,612,10
Gran Rosario,820842117,329,8
Gran Rosario,820842201,520,10
Gran Rosario,820842202,482,9
Gran Rosario,820842203,523,10
Gran Rosario,820842204,20,2
Gran Rosario,820842205,728,10
Gran Rosario,820842206,673,10
Gran Rosario,820842207,727,10
Gran Rosario,820842208,818,9
Gran Rosario,820842209,497,9
Gran Rosario,820842210,840,8
Gran Rosario,820842211,781,10
Gran Rosario,820842212,754,10
Gran Rosario,820842213,395,9
Gran Rosario,820842301,630,9
Gran Rosario,820842302,483,10
Gran Rosario,820842303,731,8
Gran Rosario,820842304,443,10
Gran Rosario,820842305,656,10
Gran Rosario,820842306,600,10
Gran Rosario,820842307,667,8
Gran Rosario,820842308,672,10
Gran Rosario,820842309,695,9
Gran Rosario,820842310,419,9
Gran Rosario,820842311,775,9
Gran Rosario,820842312,649,10
Gran Rosario,820842313,702,10
Gran Rosario,820842314,546,8
Gran Rosario,820842315,535,8
Gran Rosario,820842316,510,8
Gran Rosario,820842317,417,8
Gran Rosario,820842318,484,8
Gran Rosario,820842319,463,9
Gran Rosario,820842320,479,10
Gran Rosario,820842321,313,10
Gran Rosario,820842322,453,9
Gran Rosario,820842323,531,8
Gran Rosario,820842324,414,9
Gran Rosario,820842401,403,9
Gran Rosario,820842402,598,9
Gran Rosario,820842403,405,9
Gran Rosario,820842404,704,8
Gran Rosario,820842405,715,9
Gran Rosario,820842406,505,9
Gran Rosario,820842407,591,10
Gran Rosario,820842408,488,10
Gran Rosario,820842409,690,9
Gran Rosario,820842410,433,10
Gran Rosario,820842411,412,10
Gran Rosario,820842412,659,8
Gran Rosario,820842413,755,9
Gran Rosario,820842414,382,9
Gran Rosario,820842415,427,10
Gran Rosario,820842416,552,9
Gran Rosario,820842417,281,10
Gran Rosario,820842418,487,9
Gran Rosario,820842419,456,10
Gran Rosario,820842501,563,9
Gran Rosario,820842502,473,8
Gran Rosario,820842503,400,10
Gran Rosario,820842504,507,4
Gran Rosario,820842505,522,10
Gran Rosario,820842506,698,9
Gran Rosario,820842507,568,9
Gran Rosario,820842508,677,8
Gran Rosario,820842509,710,9
Gran Rosario,820842510,338,8
Gran Rosario,820842511,567,10
Gran Rosario,820842512,1125,9
Gran Rosario,820842513,744,9
Gran Rosario,820842514,154,9
Gran Rosario,820842515,352,8
Gran Rosario,820842516,229,8
Gran Rosario,820842601,601,9
Gran Rosario,820842602,629,8
Gran Rosario,820842603,633,9
Gran Rosario,820842604,730,9
Gran Rosario,820842605,384,10
Gran Rosario,820842606,421,9
Gran Rosario,820842607,545,8
Gran Rosario,820842608,555,8
Gran Rosario,820842609,289,8
Gran Rosario,820842610,669,8
Gran Rosario,820842611,404,9
Gran Rosario,820842612,314,9
Gran Rosario,820842613,783,9
Gran Rosario,820842614,633,9
Gran Rosario,820842615,567,8
Gran Rosario,820842616,802,9
Gran Rosario,820842617,423,9
Gran Rosario,820842618,392,8
Gran Rosario,820842619,324,9
Gran Rosario,820842620,410,9
Gran Rosario,820842621,735,8
Gran Rosario,820842622,309,8
Gran Rosario,820842623,479,10
Gran Rosario,820842701,909,10
Gran Rosario,820842702,571,10
Gran Rosario,820842703,425,10
Gran Rosario,820842704,365,8
Gran Rosario,820842705,369,10
Gran Rosario,820842706,379,9
Gran Rosario,820842707,555,9
Gran Rosario,820842708,576,10
Gran Rosario,820842709,302,10
Gran Rosario,820842710,592,9
Gran Rosario,820842711,460,10
Gran Rosario,820842712,788,10
Gran Rosario,820842713,495,10
Gran Rosario,820842714,579,10
Gran Rosario,820842715,691,9
Gran Rosario,820842716,588,10
Gran Rosario,820842717,314,9
Gran Rosario,820842718,390,9
Gran Rosario,820842719,431,10
Gran Rosario,820842720,417,10
Gran Rosario,820842721,527,10
Gran Rosario,820842722,403,8
Gran Rosario,820842801,396,9
Gran Rosario,820842802,834,10
Gran Rosario,820842803,352,10
Gran Rosario,820842804,535,9
Gran Rosario,820842805,270,10
Gran Rosario,820842806,60,10
Gran Rosario,820842807,788,9
Gran Rosario,820842808,410,9
Gran Rosario,820842809,700,9
Gran Rosario,820842810,881,10
Gran Rosario,820842811,843,9
Gran Rosario,820842812,424,8
Gran Rosario,820842813,499,9
Gran Rosario,820842814,335,9
Gran Rosario,820842815,650,9
Gran Rosario,820842816,654,9
Gran Rosario,820842817,625,10
Gran Rosario,820842818,451,10
Gran Rosario,820842819,507,7
Gran Rosario,820842820,652,10
Gran Rosario,820842821,438,9
Gran Rosario,820842822,405,10
Gran Rosario,820842823,332,9
Gran Rosario,820842824,586,9
Gran Rosario,820842825,412,10
Gran Rosario,820842901,1070,9
Gran Rosario,820842902,691,9
Gran Rosario,820842903,737,10
Gran Rosario,820842904,693,9
Gran Rosario,820842905,803,10
Gran Rosario,820842906,389,8
Gran Rosario,820842907,682,9
Gran Rosario,820842908,732,9
Gran Rosario,820842909,505,9
Gran Rosario,820842910,801,10
Gran Rosario,820842911,850,10
Gran Rosario,820842912,721,10
Gran Rosario,820842913,562,9
Gran Rosario,820842914,747,8
Gran Rosario,820842915,687,10
Gran Rosario,820842916,455,7
Gran Rosario,820842917,846,8
Gran Rosario,820842918,725,10
Gran Rosario,820842919,631,10
Gran Rosario,820842920,541,8
Gran Rosario,820842921,334,8
Gran Rosario,820842922,378,9
Gran Rosario,820842923,376,10
Gran Rosario,820842924,686,10
Gran Rosario,820843001,811,4
Gran Rosario,820843002,904,4
Gran Rosario,820843003,1890,4
Gran Rosario,820843004,1260,3
Gran Rosario,820843005,958,2
Gran Rosario,820843006,865,2
Gran Rosario,820843007,1557,2
